Title,Price,Area,Rooms,Address,Owner Type,Owner Name,URL,Class
იყიდება 4 ოთახიანი ბინა დიდუბეში,148000 $,108 m²,4.0,მირცხულავას ქუჩა 11,agent,თამაზ,https://www.myhome.ge/pr/20629999/iyideba-4-otaxiani-bina-didubeshi/,VIP
იყიდება 2 ოთახიანი ბინა ისანში,86500 $,52.52 m²,2.0,ბერი გაბრიელ სალოსის გამზ. 57,physical,Levani,https://www.myhome.ge/pr/20516829/iyideba-2-otaxiani-bina-isanshi/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,97000 $,54 m²,2.0,დოლიძე ვ. ქ. ,physical,ნიკა,https://www.myhome.ge/pr/20239619/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 5 ოთახიანი ბინა დიდუბეში,120000 $,103 m²,5.0,წერეთლის გამზ. 12,physical,თეა,https://www.myhome.ge/pr/19505350/iyideba-5-otaxiani-bina-didubeshi/,VIP
იყიდება 2 ოთახიანი ბინა დიდ დიღომში,62000 $,46 m²,2.0,დავარის ქ. 66,physical,ლალი,https://www.myhome.ge/pr/20076975/iyideba-2-otaxiani-bina-did-dighomshi/,VIP
იყიდება 2 ოთახიანი ბინა გლდანში,73000 $,57.1 m²,2.0,მარატ ნოზაძის ქუჩა 12,physical,ირაკლი,https://www.myhome.ge/pr/19096495/iyideba-2-otaxiani-bina-gldanshi/,VIP
იყიდება 6 ოთახიანი ბინა საბურთალოზე,404000 $,202 m²,7.0,"ვაჟა ფშაველას გამზირი #55-99, 72-106 78ა",physical,ქეთი,https://www.myhome.ge/pr/19142087/iyideba-6-otaxiani-bina-saburtaloze/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,81000 $,73 m²,3.0,მირიან მეფის ქ. ,agent,NN,https://www.myhome.ge/pr/16763022/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 2 ოთახიანი ბინა ისანში,125000 $,57 m²,2.0,ნავთლუღის ქ. 10,physical,Mark,https://www.myhome.ge/pr/20493014/iyideba-2-otaxiani-bina-isanshi/,VIP
იყიდება 2 ოთახიანი ბინა ლისზე,101935 $,55.1 m²,2.0,ა. ვარაზის ქ. 20ა,physical,ნიკა,https://www.myhome.ge/pr/20620476/iyideba-2-otaxiani-bina-lisze/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,118000 $,53 m²,2.0,ა. გახოკიძის ქ. 6,physical,თამუნა,https://www.myhome.ge/pr/20589962/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა ორთაჭალაში,95604 $,51.4 m²,2.0,სულიკო თორთლაძის ქ.,physical,ლაშა,https://www.myhome.ge/pr/20402798/iyideba-2-otaxiani-bina-ortachalashi/,VIP
იყიდება 4 ოთახიანი ბინა დიღმის მასივში,130000 $,80 m²,4.0,ლუბლიანას ქ. 34,physical,სოფიო,https://www.myhome.ge/pr/20122293/iyideba-4-otaxiani-bina-dighmis-masivshi/,VIP
იყიდება 3 ოთახიანი ბინა გლდანში,133920 $,86.4 m²,3.0,გლდანი - ა მ/რ ,physical,ნნნნ,https://www.myhome.ge/pr/20186963/iyideba-3-otaxiani-bina-gldanshi/,VIP
იყიდება 3 ოთახიანი ბინა ვაზისუბანში,80000 $,65.4 m²,3.0,ვაზისუბნის დასახლება - I მ/რ 35,physical,რომეო,https://www.myhome.ge/pr/20352815/iyideba-3-otaxiani-bina-vazisubanshi/,VIP
იყიდება 3 ოთახიანი ბინა წყნეთში,175000 $,90 m²,3.0,გოგებაშვილის ქ. 24,physical,მარიამი,https://www.myhome.ge/pr/20577555/iyideba-3-otaxiani-bina-wynetshi/,VIP
იყიდება 1 ოთახიანი ბინა ვარკეთილში,37500 $,35 m²,1.0,ვარკეთილის მასივი - ზემო პლატო ,agent,გურამი,https://www.myhome.ge/pr/20441248/iyideba-1-otaxiani-bina-varketilshi/,VIP
იყიდება 2 ოთახიანი ბინა ვაკეში,125000 $,67 m²,2.0,ღოღობერიძე ნ. ქ. ,agent,ზურა,https://www.myhome.ge/pr/20569003/iyideba-2-otaxiani-bina-vakeshi/,VIP
იყიდება 4 ოთახიანი ბინა ვარკეთილში,92000 $,100 m²,4.0,ვარკეთილი 3- 2 მ/რ ,agent,გურამი,https://www.myhome.ge/pr/19633683/iyideba-4-otaxiani-bina-varketilshi/,VIP
იყიდება 3 ოთახიანი ბინა დიდუბეში,106050 $,70.7 m²,3.0,სტანისლავსკის ქუჩა 1ბ,physical,IIII,https://www.myhome.ge/pr/20576795/iyideba-3-otaxiani-bina-didubeshi/,VIP
იყიდება 7 ოთახიანი ბინა საბურთალოზე,335000 $,260 m²,8.0,გ. კარტოზიას ქ. 1,physical,ვახო,https://www.myhome.ge/pr/19722484/iyideba-7-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა ორთაჭალაში,83000 $,56 m²,2.0,გულიას ქუჩა 4,physical,ანარ,https://www.myhome.ge/pr/20451849/iyideba-2-otaxiani-bina-ortachalashi/,VIP
იყიდება 1 ოთახიანი ბინა სოლოლაკში,97000 $,45 m²,1.0,სულხან-საბას ქუჩა 9,agent,Vato,https://www.myhome.ge/pr/19929033/iyideba-1-otaxiani-bina-sololakshi/,VIP
იყიდება 2 ოთახიანი ბინა ბაგებში,130000 $,60.9 m²,2.0,საკანდელიძე ზ. ქ. 17,physical,Dato,https://www.myhome.ge/pr/20019737/iyideba-2-otaxiani-bina-bagebshi/,VIP
იყიდება 3 ოთახიანი ბინა მთაწმინდაზე,258000 $,146 m²,3.0,მთაწმინდის ქ. 14,agent,Vato,https://www.myhome.ge/pr/19338696/iyideba-3-otaxiani-bina-mtawmindaze/,VIP
იყიდება 1 ოთახიანი ბინა დიდ დიღომში,20000 $,12 m²,1.0,დემეტრე თავდადებულის ქუჩა ,physical,დარია,https://www.myhome.ge/pr/20580469/iyideba-1-otaxiani-bina-did-dighomshi/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,110000 $,53 m²,2.0,შ. ნუცუბიძის ქ. 129,agent,ნიკა,https://www.myhome.ge/pr/20575110/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 1 ოთახიანი ბინა დიდ დიღომში,37107 $,39.9 m²,1.0,"კორპუსი N19ა,",developer,თეონა,https://www.myhome.ge/pr/15151858/iyideba-1-otaxiani-bina-did-dighomshi/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,93000 $,66 m²,3.0,დიდი დიღომი - III მ/რ 19ა,physical,მარიამი,https://www.myhome.ge/pr/20020125/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,120000 $,72.8 m²,3.0,ფარნავაზ მეფის გამზ. 31,physical,თამარი,https://www.myhome.ge/pr/19085774/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 3 ოთახიანი ბინა ვაკეში,175000 $,90 m²,3.0,მარაბდის ქუჩა 12,physical,ნანკა,https://www.myhome.ge/pr/20656463/iyideba-3-otaxiani-bina-vakeshi/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,93000 $,85 m²,3.0,არჩილ მეფის ქ. 7ა,physical,კესო,https://www.myhome.ge/pr/20422334/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 5 ოთახიანი ბინა ვაკეში,350000 $,150 m²,5.0,ფალიაშვილი ზ. ქ. ,agent,თორნიკე,https://www.myhome.ge/pr/18714090/iyideba-5-otaxiani-bina-vakeshi/,VIP
იყიდება 5 ოთახიანი ბინა დიდუბეში,210000 $,155 m²,5.0,წერეთლის გამზ. 77,physical,ელენე,https://www.myhome.ge/pr/19409636/iyideba-5-otaxiani-bina-didubeshi/,VIP
იყიდება 2 ოთახიანი ბინა ორთაჭალაში,82000 $,55.27 m²,2.0,გულიას ქუჩა 04,agent,Owner,https://www.myhome.ge/pr/19151439/iyideba-2-otaxiani-bina-ortachalashi/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,80631 $,86.7 m²,3.0,"კორპუსი N19ა,",developer,თეონა,https://www.myhome.ge/pr/15152100/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 3 ოთახიანი ბინა ნუცუბიძის ფერდობზე,94000 $,71 m²,3.0,ნუცუბიძის პლ. - IV მ/რ ,physical,გია,https://www.myhome.ge/pr/20176926/iyideba-3-otaxiani-bina-nutsubidzis-ferdobze/,VIP
იყიდება 4 ოთახიანი ბინა ნუცუბიძის ფერდობზე,136875 $,109.5 m²,4.0,ფერმწერთა ქ. ,physical,ლაშა,https://www.myhome.ge/pr/20656383/iyideba-4-otaxiani-bina-nutsubidzis-ferdobze/,VIP
იყიდება 4 ოთახიანი ბინა ჩუღურეთში,115000 $,66 m²,4.0,ზაარბრუკენის მოედანი ,physical,მაკა,https://www.myhome.ge/pr/20238011/iyideba-4-otaxiani-bina-chughuretshi/,VIP
იყიდება 2 ოთახიანი ბინა კრწანისში,75950 $,49 m²,2.0,ვახტანგ გორგასლის ქუჩა 61,physical,Elena,https://www.myhome.ge/pr/19887524/iyideba-2-otaxiani-bina-krwanisshi/,VIP
იყიდება 3 ოთახიანი ბინა სან. ზონაში,88000 $,74 m²,3.0,გურამიშვილის გამზ. 80,physical,გიორგი,https://www.myhome.ge/pr/20385507/iyideba-3-otaxiani-bina-san-zonashi/,VIP
იყიდება 5 ოთახიანი ბინა ნუცუბიძის ფერდობზე,128000 $,90 m²,5.0,პ. დათუაშვილის ქ. ,physical,ნიკა,https://www.myhome.ge/pr/20656346/iyideba-5-otaxiani-bina-nutsubidzis-ferdobze/,VIP
იყიდება 2 ოთახიანი ბინა ვერაზე,87000 $,50 m²,2.0,პეტრიაშვილის ქუჩა; შესახვევი; ჩიხი ,agent,anaana,https://www.myhome.ge/pr/20405349/iyideba-2-otaxiani-bina-veraze/,VIP
იყიდება 2 ოთახიანი ბინა ავლაბარში,142000 $,70 m²,2.0,ქეთევან წამებულის გამზ. ,physical,ნონა,https://www.myhome.ge/pr/20476780/iyideba-2-otaxiani-bina-avlabarshi/,VIP
იყიდება 2 ოთახიანი ბინა ავლაბარში,140000 $,70 m²,2.0,ქეთევან წამებულის გამზ. ,agent,N agent,https://www.myhome.ge/pr/20138078/iyideba-2-otaxiani-bina-avlabarshi/,VIP
იყიდება 4 ოთახიანი ბინა ვაკეში,425000 $,127 m²,4.0,ავალიშვილი ზ. ქ. ,agent,Tatsiana,https://www.myhome.ge/pr/20656187/iyideba-4-otaxiani-bina-vakeshi/,VIP
იყიდება 3 ოთახიანი ბინა საბურთალოზე,188632 $,110.96 m²,3.0,მინდელის ქუჩა 8ა,physical,ნათია,https://www.myhome.ge/pr/20429137/iyideba-3-otaxiani-bina-saburtaloze/,VIP
იყიდება 3 ოთახიანი ბინა ვაზისუბანში,65000 $,66.2 m²,3.0,შანდორ პეტეფის ქუჩა 42,physical,Tako,https://www.myhome.ge/pr/20244632/iyideba-3-otaxiani-bina-vazisubanshi/,VIP
იყიდება 2 ოთახიანი ბინა სამგორში,86000 $,56 m²,2.0,გრ. ლორთქიფანიძის ქ. 3ა,physical,დეველოპმენტ ჯორჯია,https://www.myhome.ge/pr/20629527/iyideba-2-otaxiani-bina-samgorshi/,VIP
იყიდება 1 ოთახიანი ბინა ვაშლიჯვარში,37700 $,26 m²,1.0,მუხრან მაჭავარიანის 18,physical,ბესო,https://www.myhome.ge/pr/20656260/iyideba-1-otaxiani-bina-vashlijvarshi/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,87714 $,48.73 m²,2.0,მინდელის ქუჩა ,physical,ნათია,https://www.myhome.ge/pr/20656234/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა დიღომი 1-9-ში,67000 $,42 m²,2.0,ბობ უოლშის ქუჩა 7,agent,ნიკა,https://www.myhome.ge/pr/20650933/iyideba-2-otaxiani-bina-dighomi-1-9-shi/,VIP
იყიდება 2 ოთახიანი ბინა ჩუღურეთში,125000 $,107 m²,2.0,დ. უზნაძის ქ. ,agent,ლილი,https://www.myhome.ge/pr/18595362/iyideba-2-otaxiani-bina-chughuretshi/,VIP
იყიდება 2 ოთახიანი ბინა ვერაზე,240000 $,58 m²,2.0,კოსტავას ქ. ,agent,Tatsiana,https://www.myhome.ge/pr/18611756/iyideba-2-otaxiani-bina-veraze/,VIP
იყიდება 3 ოთახიანი ბინა ვარკეთილში,80000 $,60 m²,3.0,წულუკიძის ქუჩა 35,physical,ანა,https://www.myhome.ge/pr/20624706/iyideba-3-otaxiani-bina-varketilshi/,VIP
იყიდება 2 ოთახიანი ბინა ზაჰესში,65000 $,52 m²,2.0,ჭიჭინაძის ქ. 10ბ,physical,ემზარი,https://www.myhome.ge/pr/20216274/iyideba-2-otaxiani-bina-zahesshi/,VIP
იყიდება 2 ოთახიანი ბინა ავლაბარში,85000 $,61 m²,2.0,საინგილოს ქუჩა 53,physical,ბ,https://www.myhome.ge/pr/20184938/iyideba-2-otaxiani-bina-avlabarshi/,VIP
იყიდება 3 ოთახიანი ბინა ლისზე,125000 $,100 m²,3.0,ა. ვარაზის ქ. ,physical,ბაჩო,https://www.myhome.ge/pr/20378734/iyideba-3-otaxiani-bina-lisze/,VIP
იყიდება 2 ოთახიანი ბინა ვაზისუბანში,66000 $,58.9 m²,2.0,ვაზისუბნის დას ,physical,გია,https://www.myhome.ge/pr/20225786/iyideba-2-otaxiani-bina-vazisubanshi/,VIP
იყიდება 2 ოთახიანი ბინა ვაშლიჯვარში,77000 $,51.4 m²,2.0,მუხრან მაჭავარიანის 24გ,physical,გიორგი,https://www.myhome.ge/pr/20398049/iyideba-2-otaxiani-bina-vashlijvarshi/,VIP
იყიდება 2 ოთახიანი ბინა მესამე მასივში,67000 $,57 m²,2.0,შუამთის ქუჩა 18ა,physical,ანა,https://www.myhome.ge/pr/20413887/iyideba-2-otaxiani-bina-mesame-masivshi/,VIP
იყიდება 2 ოთახიანი ბინა მესამე მასივში,66800 $,57 m²,2.0,შუამთის ქუჩა 18ა,physical,ანა,https://www.myhome.ge/pr/20456785/iyideba-2-otaxiani-bina-mesame-masivshi/,VIP
იყიდება 2 ოთახიანი ბინა დიდ დიღომში,66000 $,60 m²,2.0,მირიან მეფის ქ. 109ა,developer,შორენა,https://www.myhome.ge/pr/20647560/iyideba-2-otaxiani-bina-did-dighomshi/,VIP
იყიდება 1 ოთახიანი ბინა ბაგებში,89000 $,38 m²,1.0,საკანდელიძე ზ. ქ. 16,physical,Stephen,https://www.myhome.ge/pr/20357883/iyideba-1-otaxiani-bina-bagebshi/,VIP
იყიდება 3 ოთახიანი ბინა ნაძალადევში,125000 $,74 m²,3.0,დადიანის ქ. ,agent,სოსო,https://www.myhome.ge/pr/20163493/iyideba-3-otaxiani-bina-nadzaladevshi/,VIP
იყიდება 3 ოთახიანი ბინა მთაწმინდაზე,43000 $,36 m²,3.0,ცხემის შესახვევი N7/ ცხემის ჩიხი,physical,Giorgi,https://www.myhome.ge/pr/20245572/iyideba-3-otaxiani-bina-mtawmindaze/,VIP
იყიდება 3 ოთახიანი ბინა ბაგებში,209000 $,90.8 m²,3.0,წყნეთის გზატკეცილი 41,agent,ქეთი,https://www.myhome.ge/pr/20251123/iyideba-3-otaxiani-bina-bagebshi/,VIP
იყიდება 6 ოთახიანი ბინა ვარკეთილში,140000 $,160 m²,7.0,ვ. კუპრაძის ქ. ,physical,ნნნ,https://www.myhome.ge/pr/20215813/iyideba-6-otaxiani-bina-varketilshi/,VIP
იყიდება 3 ოთახიანი ბინა ნაძალადევში,115000 $,98 m²,3.0,ჭყონდიდელის ქუჩა ,physical,ნნნ,https://www.myhome.ge/pr/19875642/iyideba-3-otaxiani-bina-nadzaladevshi/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,98000 $,60.6 m²,2.0,ნასიძის ქუჩა ,agent,მიშა,https://www.myhome.ge/pr/20457888/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 3 ოთახიანი ბინა მოსკოვის გამზირზე,76000 $,62 m²,3.0,მოსკოვის გამზირი ,physical,M-home,https://www.myhome.ge/pr/20503107/iyideba-3-otaxiani-bina-moskovis-gamzirze/,VIP
იყიდება 3 ოთახიანი ბინა ორთაჭალაში,103000 $,84 m²,3.0,ნადიკვარის დას; 3-ქ ,physical,ნნნ,https://www.myhome.ge/pr/20190615/iyideba-3-otaxiani-bina-ortachalashi/,VIP
იყიდება 2 ოთახიანი ბინა ნაძალადევში,99000 $,55 m²,2.0,ჭყონდიდელის ქუჩა 24,physical,nnn,https://www.myhome.ge/pr/20299609/iyideba-2-otaxiani-bina-nadzaladevshi/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,66000 $,48 m²,3.0,არჩილ მეფის ქ. ,physical,M-home,https://www.myhome.ge/pr/20373262/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 1 ოთახიანი ბინა ჩუღურეთში,30000 $,23 m²,1.0,ზურაბ ქვლივიძის ქუჩა 14,physical,მაია,https://www.myhome.ge/pr/19368343/iyideba-1-otaxiani-bina-chughuretshi/,VIP
იყიდება 5 ოთახიანი ბინა მუხიანში,125000 $,120 m²,5.0,მუხიანის დასახლება - 4ბ მ/რ ,physical,საბა,https://www.myhome.ge/pr/20655422/iyideba-5-otaxiani-bina-muxianshi/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,81900 $,58.5 m²,3.0,ასმათის ქ. 58,physical,ნუცა,https://www.myhome.ge/pr/20295838/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 3 ოთახიანი ბინა დიღმის მასივში,124500 $,83 m²,3.0,ბელიაშვილი ქუჩა 68,physical,ლუკა,https://www.myhome.ge/pr/20654851/iyideba-3-otaxiani-bina-dighmis-masivshi/,VIP
იყიდება 3 ოთახიანი ბინა ავჭალაში,74500 $,65 m²,3.0,მანაგაძის ქ. ,physical,შალე,https://www.myhome.ge/pr/20570862/iyideba-3-otaxiani-bina-avchalashi/,VIP
იყიდება 2 ოთახიანი ბინა ვეძისში,115000 $,50 m²,2.0,ვაზისუბნის ქ. ,physical,ანი,https://www.myhome.ge/pr/20654752/iyideba-2-otaxiani-bina-vedzisshi/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,99900 $,57.3 m²,2.0,ა. პოლიტკოვსკაიას ქუჩა (ჯიქია) 22ა,physical,დათო,https://www.myhome.ge/pr/19115031/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 1 ოთახიანი ბინა დიდ დიღომში,66000 $,49 m²,1.0,ფატმანის ქ. ,agent,მარი,https://www.myhome.ge/pr/20655183/iyideba-1-otaxiani-bina-did-dighomshi/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,103500 $,59 m²,2.0,ყაზბეგის გამზ. ,agent,ტოპ,https://www.myhome.ge/pr/19562646/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 4 ოთახიანი ბინა გლდანში,78000 $,60 m²,4.0,გლდანი - ა მ/რ ,agent,ბუკა,https://www.myhome.ge/pr/20606190/iyideba-4-otaxiani-bina-gldanshi/,VIP
იყიდება 2 ოთახიანი ბინა ნუცუბიძის ფერდობზე,60000 $,48.16 m²,2.0,ნუცუბიძის პლ. - IV მ/რ ,agent,Guga,https://www.myhome.ge/pr/20085807/iyideba-2-otaxiani-bina-nutsubidzis-ferdobze/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,57000 $,46.7 m²,2.0,ბახტრიონის ქ. ,agent,აგენტი,https://www.myhome.ge/pr/20654425/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 4 ოთახიანი ბინა დიდუბეში,120000 $,100 m²,4.0,წერეთლის გამზ. 128,agent,გიორგი,https://www.myhome.ge/pr/20512615/iyideba-4-otaxiani-bina-didubeshi/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,118000 $,81.6 m²,3.0,ფარნავაზ მეფის გამზ. 26,physical,მანუჩარ,https://www.myhome.ge/pr/19612178/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,68500 $,65 m²,3.0,დემეტრე თავდადებულის ქუჩა ,agent,ალექსანდრწ,https://www.myhome.ge/pr/18722034/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 2 ოთახიანი ბინა ნაძალადევში,73000 $,53 m²,2.0,ჭყონდიდელის ქუჩა ,agent,Georgia,https://www.myhome.ge/pr/20654057/iyideba-2-otaxiani-bina-nadzaladevshi/,VIP
იყიდება 3 ოთახიანი ბინა საბურთალოზე,115000 $,78 m²,3.0,დოლიძე ვ. ქ. 29,agent,გიორგი,https://www.myhome.ge/pr/20080119/iyideba-3-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,150000 $,66 m²,2.0,კამანის ქ. 3,agent,ალექსანდრე,https://www.myhome.ge/pr/20632950/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა ვაშლიჯვარში,77500 $,50.3 m²,2.0,გოძიაშვილი ვ. ქ. 10,agent,ალექსანდრე,https://www.myhome.ge/pr/20609634/iyideba-2-otaxiani-bina-vashlijvarshi/,VIP
იყიდება 3 ოთახიანი ბინა დიღმის მასივში,164000 $,97 m²,3.0,ბელიაშვილი ქუჩა 00,physical,VS,https://www.myhome.ge/pr/20358224/iyideba-3-otaxiani-bina-dighmis-masivshi/,VIP
იყიდება 3 ოთახიანი ბინა საბურთალოზე,135000 $,80 m²,3.0,ი. გაგარინის ქ. ,agent,ნინო,https://www.myhome.ge/pr/20494699/iyideba-3-otaxiani-bina-saburtaloze/,VIP
იყიდება 3 ოთახიანი ბინა ვაკეში,375000 $,75 m²,3.0,ილია ჭავჭავაძის გამზირი ,agent,ნინო,https://www.myhome.ge/pr/20330209/iyideba-3-otaxiani-bina-vakeshi/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,82500 $,66 m²,3.0,მირიან მეფის ქ. 83ა,physical,თედო,https://www.myhome.ge/pr/20297624/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,86500 $,75 m²,3.0,ნესტან-დარეჯანის ქ. 28,physical,თედო,https://www.myhome.ge/pr/20008324/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,102000 $,70 m²,3.0,ნესტან-დარეჯანის ქ. 26,physical,თედო,https://www.myhome.ge/pr/20117061/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 3 ოთახიანი ბინა საბურთალოზე,186000 $,84.2 m²,3.0,მარშალი გელოვანი გამზირი 1,physical,Anjela,https://www.myhome.ge/pr/20429294/iyideba-3-otaxiani-bina-saburtaloze/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,75500 $,63 m²,3.0,მირიან მეფის ქ. 106,physical,თედო,https://www.myhome.ge/pr/20483076/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 2 ოთახიანი ბინა დიდ დიღომში,62500 $,48 m²,2.0,ნესტან-დარეჯანის ქ. ,physical,თედო,https://www.myhome.ge/pr/20557855/iyideba-2-otaxiani-bina-did-dighomshi/,VIP
იყიდება 4 ოთახიანი ბინა კრწანისში,280000 $,150 m²,4.0,კრწანისის ქ. ,agent,Masho,https://www.myhome.ge/pr/17923111/iyideba-4-otaxiani-bina-krwanisshi/,VIP
იყიდება 5 ოთახიანი ბინა დიდ დიღომში,135000 $,87 m²,5.0,მირიან მეფის ქ. 80,physical,ლევან,https://www.myhome.ge/pr/19906209/iyideba-5-otaxiani-bina-did-dighomshi/,VIP
იყიდება 3 ოთახიანი ბინა ორთაჭალაში,105000 $,65 m²,3.0,გორგასლის შეს. 40,physical,ლუკა,https://www.myhome.ge/pr/20409609/iyideba-3-otaxiani-bina-ortachalashi/,VIP
იყიდება 5 ოთახიანი ბინა დიდ დიღომში,95500 $,130 m²,5.0,მირიან მეფის ქ. ,agent,საბა,https://www.myhome.ge/pr/20621778/iyideba-5-otaxiani-bina-did-dighomshi/,VIP
იყიდება 2 ოთახიანი ბინა სან. ზონაში,55000 $,40 m²,2.0,ფეიქართა ქ. ,agent,თეო,https://www.myhome.ge/pr/20651433/iyideba-2-otaxiani-bina-san-zonashi/,VIP
იყიდება 6 ოთახიანი ბინა ვარკეთილში,125000 $,120 m²,7.0,ვ. კუპრაძის ქ. ,agent,ა,https://www.myhome.ge/pr/19592912/iyideba-6-otaxiani-bina-varketilshi/,VIP
იყიდება 2 ოთახიანი ბინა დიდ დიღომში,50000 $,36 m²,2.0,რამაზის ქ. 65,physical,დავით,https://www.myhome.ge/pr/20255582/iyideba-2-otaxiani-bina-did-dighomshi/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,203000 $,58 m²,2.0,მიხეილ თამარაშვილის ქუჩა ,agent,ნინი,https://www.myhome.ge/pr/20651486/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 3 ოთახიანი ბინა საბურთალოზე,144000 $,82 m²,3.0,მარშალი გელოვანი გამზირი ,physical,მაცაცო,https://www.myhome.ge/pr/20612705/iyideba-3-otaxiani-bina-saburtaloze/,VIP
იყიდება 5 ოთახიანი ბინა დიღმის მასივში,245000 $,140 m²,5.0,ბელიაშვილი ქუჩა ,physical,ხათუნა,https://www.myhome.ge/pr/20256770/iyideba-5-otaxiani-bina-dighmis-masivshi/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,167000 $,196 m²,3.0,ფარნავაზ მეფის გამზ. 12,agent,Nini,https://www.myhome.ge/pr/20142798/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 3 ოთახიანი ბინა გლდანში,110000 $,64.95 m²,3.0,ნანეიშვილი ვლ. ქუჩა 23ა,physical,დავითი,https://www.myhome.ge/pr/20385128/iyideba-3-otaxiani-bina-gldanshi/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,106000 $,50 m²,2.0,გიორგი დანელიას ქუჩა 4,physical,Nini,https://www.myhome.ge/pr/20574334/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,73000 $,68.28 m²,3.0,ნინო აბაშიძე-ორბელიანის ქუჩა 59,physical,თორნიკე,https://www.myhome.ge/pr/20601747/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 3 ოთახიანი ბინა ჩუღურეთში,240000 $,250 m²,3.0,"ჯავახიშვილი ივანეს ქუჩა; #1-65, 2-80 ",agent,Nika,https://www.myhome.ge/pr/18136678/iyideba-3-otaxiani-bina-chughuretshi/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,78000 $,56 m²,2.0,მინდელის ქუჩა ,physical,ლალი,https://www.myhome.ge/pr/20033022/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 4 ოთახიანი ბინა სოლოლაკში,230000 $,210 m²,4.0,ლადო ასათიანის ქუჩა ,agent,Nika,https://www.myhome.ge/pr/18486375/iyideba-4-otaxiani-bina-sololakshi/,VIP
იყიდება 2 ოთახიანი ბინა დიღმის მასივში,80000 $,57 m²,2.0,დიღმის მასივი - II კვარტალი ,physical,ნნნ,https://www.myhome.ge/pr/19950582/iyideba-2-otaxiani-bina-dighmis-masivshi/,VIP
იყიდება 3 ოთახიანი ბინა საბურთალოზე,270000 $,125 m²,3.0,გ. კარტოზიას ქ. 10,physical,NINI,https://www.myhome.ge/pr/19037331/iyideba-3-otaxiani-bina-saburtaloze/,VIP
